Date,Hour,Station,Max Capacity,Crowd Level (%),Day of the Week,Holiday/Festival
2024-07-10,16,Kurar,1800,22.44444444,Wednesday,No
2024-07-10,17,Kurar,1800,28.27777778,Wednesday,No
2024-07-10,18,Kurar,1800,60.77777778,Wednesday,No
2024-07-10,19,Kurar,1800,90,Wednesday,No
2024-07-10,20,Kurar,1800,71.61111111,Wednesday,No
2024-07-10,21,Kurar,1800,39.11111111,Wednesday,No
2024-07-10,22,Kurar,1800,16,Wednesday,No
2024-07-10,23,Kurar,1800,1.722222222,Wednesday,No
2024-07-10,5,Akurli,1800,0.277777778,Wednesday,No
2024-07-10,6,Akurli,1800,3.722222222,Wednesday,No
2024-07-10,7,Akurli,1800,18.55555556,Wednesday,No
2024-07-10,8,Akurli,1800,49.33333333,Wednesday,No
2024-07-10,9,Akurli,1800,77.72222222,Wednesday,No
2024-07-10,10,Akurli,1800,48.55555556,Wednesday,No
2024-07-10,11,Akurli,1800,25.11111111,Wednesday,No
2024-07-10,12,Akurli,1800,17.77777778,Wednesday,No
2024-07-10,13,Akurli,1800,17,Wednesday,No
2024-07-10,14,Akurli,1800,14.05555556,Wednesday,No
2024-07-10,15,Akurli,1800,14.11111111,Wednesday,No
2024-07-10,16,Akurli,1800,16.5,Wednesday,No
2024-07-10,17,Akurli,1800,27.27777778,Wednesday,No
2024-07-10,18,Akurli,1800,57.38888889,Wednesday,No
2024-07-10,19,Akurli,1800,78.11111111,Wednesday,No
2024-07-10,20,Akurli,1800,64.83333333,Wednesday,No
2024-07-10,21,Akurli,1800,35.88888889,Wednesday,No
2024-07-10,22,Akurli,1800,15.72222222,Wednesday,No
2024-07-10,23,Akurli,1800,3.166666667,Wednesday,No
2024-07-10,5,Poisar,1800,0.277777778,Wednesday,No
2024-07-10,6,Poisar,1800,11.11111111,Wednesday,No
2024-07-10,7,Poisar,1800,23.94444444,Wednesday,No
2024-07-10,8,Poisar,1800,47.5,Wednesday,No
2024-07-10,9,Poisar,1800,66.05555556,Wednesday,No
2024-07-10,10,Poisar,1800,46.33333333,Wednesday,No
2024-07-10,11,Poisar,1800,30.22222222,Wednesday,No
2024-07-10,12,Poisar,1800,36.88888889,Wednesday,No
2024-07-10,13,Poisar,1800,29.77777778,Wednesday,No
2024-07-10,14,Poisar,1800,25.05555556,Wednesday,No
2024-07-10,15,Poisar,1800,28.16666667,Wednesday,No
2024-07-10,16,Poisar,1800,28.33333333,Wednesday,No
2024-07-10,17,Poisar,1800,40.77777778,Wednesday,No
2024-07-10,18,Poisar,1800,55.5,Wednesday,No
2024-07-10,19,Poisar,1800,62.66666667,Wednesday,No
2024-07-10,20,Poisar,1800,55.38888889,Wednesday,No
2024-07-10,21,Poisar,1800,31.94444444,Wednesday,No
2024-07-10,22,Poisar,1800,11.83333333,Wednesday,No
2024-07-10,23,Poisar,1800,2.111111111,Wednesday,No
2024-07-10,5,Magathane,1800,0.722222222,Wednesday,No
2024-07-10,6,Magathane,1800,10,Wednesday,No
2024-07-10,7,Magathane,1800,49.22222222,Wednesday,No
2024-07-10,8,Magathane,1800,88.61111111,Wednesday,No
2024-07-10,9,Magathane,1800,129.6666667,Wednesday,No
2024-07-10,10,Magathane,1800,98.22222222,Wednesday,No
2024-07-10,11,Magathane,1800,72.05555556,Wednesday,No
2024-07-10,12,Magathane,1800,53.33333333,Wednesday,No
2024-07-10,13,Magathane,1800,65.61111111,Wednesday,No
2024-07-10,14,Magathane,1800,42.88888889,Wednesday,No
2024-07-10,15,Magathane,1800,43.5,Wednesday,No
2024-07-10,16,Magathane,1800,53.16666667,Wednesday,No
2024-07-10,17,Magathane,1800,54.72222222,Wednesday,No
2024-07-10,18,Magathane,1800,109.5,Wednesday,No
2024-07-10,19,Magathane,1800,136.2777778,Wednesday,No
2024-07-10,20,Magathane,1800,106.2777778,Wednesday,No
2024-07-10,21,Magathane,1800,59.16666667,Wednesday,No
2024-07-10,22,Magathane,1800,25.38888889,Wednesday,No
2024-07-10,23,Magathane,1800,4.388888889,Wednesday,No
2024-07-10,5,Devipada,1800,0.222222222,Wednesday,No
2024-07-10,6,Devipada,1800,3.333333333,Wednesday,No
2024-07-10,7,Devipada,1800,8.944444444,Wednesday,No
2024-07-10,8,Devipada,1800,25.27777778,Wednesday,No
2024-07-10,9,Devipada,1800,44.33333333,Wednesday,No
2024-07-10,10,Devipada,1800,28.55555556,Wednesday,No
2024-07-10,11,Devipada,1800,13,Wednesday,No
2024-07-10,12,Devipada,1800,12.05555556,Wednesday,No
2024-07-10,13,Devipada,1800,10.72222222,Wednesday,No
2024-07-10,14,Devipada,1800,9.333333333,Wednesday,No
2024-07-10,15,Devipada,1800,8.555555556,Wednesday,No
2024-07-10,16,Devipada,1800,9.777777778,Wednesday,No
2024-07-10,17,Devipada,1800,16.05555556,Wednesday,No
2024-07-10,18,Devipada,1800,28.61111111,Wednesday,No
2024-07-10,19,Devipada,1800,39.27777778,Wednesday,No
2024-07-10,20,Devipada,1800,40.5,Wednesday,No
2024-07-10,21,Devipada,1800,17.5,Wednesday,No
2024-07-10,22,Devipada,1800,9.555555556,Wednesday,No
2024-07-10,23,Devipada,1800,1.555555556,Wednesday,No
2024-07-10,5,Rashtriya Udyan,1800,0.388888889,Wednesday,No
2024-07-10,6,Rashtriya Udyan,1800,3.777777778,Wednesday,No
2024-07-10,7,Rashtriya Udyan,1800,13.44444444,Wednesday,No
2024-07-10,8,Rashtriya Udyan,1800,34.88888889,Wednesday,No
2024-07-10,9,Rashtriya Udyan,1800,48.27777778,Wednesday,No
2024-07-10,10,Rashtriya Udyan,1800,31.44444444,Wednesday,No
2024-07-10,11,Rashtriya Udyan,1800,22.5,Wednesday,No
2024-07-10,12,Rashtriya Udyan,1800,16.33333333,Wednesday,No
2024-07-10,13,Rashtriya Udyan,1800,18.38888889,Wednesday,No
2024-07-10,14,Rashtriya Udyan,1800,15.61111111,Wednesday,No
2024-07-10,15,Rashtriya Udyan,1800,16.44444444,Wednesday,No
2024-07-10,16,Rashtriya Udyan,1800,15.5,Wednesday,No
2024-07-10,17,Rashtriya Udyan,1800,22.61111111,Wednesday,No
2024-07-10,18,Rashtriya Udyan,1800,42.83333333,Wednesday,No
2024-07-10,19,Rashtriya Udyan,1800,47.77777778,Wednesday,No
2024-07-10,20,Rashtriya Udyan,1800,42,Wednesday,No
2024-07-10,21,Rashtriya Udyan,1800,22.16666667,Wednesday,No
2024-07-10,22,Rashtriya Udyan,1800,10.05555556,Wednesday,No
2024-07-10,23,Rashtriya Udyan,1800,1.666666667,Wednesday,No
2024-07-10,5,Ovaripada,1800,0.722222222,Wednesday,No
2024-07-10,6,Ovaripada,1800,9.888888889,Wednesday,No
2024-07-10,7,Ovaripada,1800,33.05555556,Wednesday,No
2024-07-10,8,Ovaripada,1800,76.5,Wednesday,No
2024-07-10,9,Ovaripada,1800,96.38888889,Wednesday,No
2024-07-10,10,Ovaripada,1800,62.33333333,Wednesday,No
2024-07-10,11,Ovaripada,1800,36.16666667,Wednesday,No
2024-07-10,12,Ovaripada,1800,31.27777778,Wednesday,No
2024-07-10,13,Ovaripada,1800,26.38888889,Wednesday,No
2024-07-10,14,Ovaripada,1800,24.16666667,Wednesday,No
2024-07-10,15,Ovaripada,1800,22.55555556,Wednesday,No
2024-07-10,16,Ovaripada,1800,24.88888889,Wednesday,No
2024-07-10,17,Ovaripada,1800,34.66666667,Wednesday,No
2024-07-10,18,Ovaripada,1800,70.83333333,Wednesday,No
2024-07-10,19,Ovaripada,1800,102.9444444,Wednesday,No
2024-07-10,20,Ovaripada,1800,87.66666667,Wednesday,No
2024-07-10,21,Ovaripada,1800,51.61111111,Wednesday,No
2024-07-10,22,Ovaripada,1800,24.38888889,Wednesday,No
2024-07-10,23,Ovaripada,1800,5.944444444,Wednesday,No
2024-07-10,5,Dahisar (East),1800,1,Wednesday,No
2024-07-10,6,Dahisar (East),1800,10.72222222,Wednesday,No
2024-07-10,7,Dahisar (East),1800,38.44444444,Wednesday,No
2024-07-10,8,Dahisar (East),1800,100.6666667,Wednesday,No
2024-07-10,9,Dahisar (East),1800,137.3333333,Wednesday,No
2024-07-10,10,Dahisar (East),1800,92,Wednesday,No
2024-07-10,11,Dahisar (East),1800,53.05555556,Wednesday,No
2024-07-10,12,Dahisar (East),1800,38.38888889,Wednesday,No
2024-07-10,13,Dahisar (East),1800,38.38888889,Wednesday,No
2024-07-10,14,Dahisar (East),1800,32.66666667,Wednesday,No
2024-07-10,15,Dahisar (East),1800,32.22222222,Wednesday,No
2024-07-10,16,Dahisar (East),1800,39.66666667,Wednesday,No
2024-07-10,17,Dahisar (East),1800,57.77777778,Wednesday,No
2024-07-10,18,Dahisar (East),1800,115.3333333,Wednesday,No
2024-07-10,19,Dahisar (East),1800,166.6666667,Wednesday,No
2024-07-10,20,Dahisar (East),1800,148.5,Wednesday,No
2024-07-10,21,Dahisar (East),1800,88.16666667,Wednesday,No
2024-07-10,22,Dahisar (East),1800,42.83333333,Wednesday,No
2024-07-10,23,Dahisar (East),1800,14.5,Wednesday,No
2024-07-10,5,Anand Nagar,1800,0.833333333,Wednesday,No
2024-07-10,6,Anand Nagar,1800,18.55555556,Wednesday,No
2024-07-10,7,Anand Nagar,1800,39.5,Wednesday,No
2024-07-10,8,Anand Nagar,1800,105.9444444,Wednesday,No
2024-07-10,9,Anand Nagar,1800,139.8333333,Wednesday,No
2024-07-10,10,Anand Nagar,1800,104.4444444,Wednesday,No
2024-07-10,11,Anand Nagar,1800,55.94444444,Wednesday,No
2024-07-10,12,Anand Nagar,1800,48.72222222,Wednesday,No
2024-07-10,13,Anand Nagar,1800,40.5,Wednesday,No
2024-07-10,14,Anand Nagar,1800,34.05555556,Wednesday,No
2024-07-10,15,Anand Nagar,1800,34.5,Wednesday,No
2024-07-10,16,Anand Nagar,1800,40.44444444,Wednesday,No
2024-07-10,17,Anand Nagar,1800,53.16666667,Wednesday,No
2024-07-10,18,Anand Nagar,1800,91.55555556,Wednesday,No
2024-07-10,19,Anand Nagar,1800,130.8888889,Wednesday,No
2024-07-10,20,Anand Nagar,1800,111,Wednesday,No
2024-07-10,21,Anand Nagar,1800,69,Wednesday,No
2024-07-10,22,Anand Nagar,1800,32.83333333,Wednesday,No
2024-07-10,23,Anand Nagar,1800,9.888888889,Wednesday,No
2024-07-10,5,Kandarpada,1800,0.722222222,Wednesday,No
2024-07-10,6,Kandarpada,1800,8.111111111,Wednesday,No
2024-07-10,7,Kandarpada,1800,24.77777778,Wednesday,No
2024-07-10,8,Kandarpada,1800,45.88888889,Wednesday,No
2024-07-10,9,Kandarpada,1800,63.33333333,Wednesday,No
2024-07-10,10,Kandarpada,1800,41.61111111,Wednesday,No
2024-07-10,11,Kandarpada,1800,30.72222222,Wednesday,No
2024-07-10,12,Kandarpada,1800,31.72222222,Wednesday,No
2024-07-10,13,Kandarpada,1800,25.66666667,Wednesday,No
2024-07-10,14,Kandarpada,1800,27.44444444,Wednesday,No
2024-07-10,15,Kandarpada,1800,21.5,Wednesday,No
2024-07-10,16,Kandarpada,1800,26.83333333,Wednesday,No
2024-07-10,17,Kandarpada,1800,29.83333333,Wednesday,No
2024-07-10,18,Kandarpada,1800,48.16666667,Wednesday,No
2024-07-10,19,Kandarpada,1800,66.5,Wednesday,No
2024-07-10,20,Kandarpada,1800,56.55555556,Wednesday,No
2024-07-10,21,Kandarpada,1800,34.72222222,Wednesday,No
2024-07-10,22,Kandarpada,1800,19.44444444,Wednesday,No
2024-07-10,23,Kandarpada,1800,7.111111111,Wednesday,No
2024-07-10,5,Mandapeshwar,1800,0.888888889,Wednesday,No
2024-07-10,6,Mandapeshwar,1800,9.333333333,Wednesday,No
2024-07-10,7,Mandapeshwar,1800,17.83333333,Wednesday,No
2024-07-10,8,Mandapeshwar,1800,35.38888889,Wednesday,No
2024-07-10,9,Mandapeshwar,1800,56.94444444,Wednesday,No
2024-07-10,10,Mandapeshwar,1800,31.38888889,Wednesday,No
2024-07-10,11,Mandapeshwar,1800,17.33333333,Wednesday,No
2024-07-10,12,Mandapeshwar,1800,23.5,Wednesday,No
2024-07-10,13,Mandapeshwar,1800,15.44444444,Wednesday,No
2024-07-10,14,Mandapeshwar,1800,20.83333333,Wednesday,No
2024-07-10,15,Mandapeshwar,1800,17.05555556,Wednesday,No
2024-07-10,16,Mandapeshwar,1800,15.44444444,Wednesday,No
2024-07-10,17,Mandapeshwar,1800,19.77777778,Wednesday,No
2024-07-10,18,Mandapeshwar,1800,33.88888889,Wednesday,No
2024-07-10,19,Mandapeshwar,1800,34.61111111,Wednesday,No
2024-07-10,20,Mandapeshwar,1800,42.27777778,Wednesday,No
2024-07-10,21,Mandapeshwar,1800,22.88888889,Wednesday,No
2024-07-10,22,Mandapeshwar,1800,11.83333333,Wednesday,No
2024-07-10,23,Mandapeshwar,1800,4.777777778,Wednesday,No
2024-07-10,5,Eksar,1800,0.5,Wednesday,No
2024-07-10,6,Eksar,1800,6.388888889,Wednesday,No
2024-07-10,7,Eksar,1800,13.44444444,Wednesday,No
2024-07-10,8,Eksar,1800,25.11111111,Wednesday,No
2024-07-10,9,Eksar,1800,39.83333333,Wednesday,No
2024-07-10,10,Eksar,1800,32.83333333,Wednesday,No
2024-07-10,11,Eksar,1800,18.88888889,Wednesday,No
2024-07-10,12,Eksar,1800,20.05555556,Wednesday,No
2024-07-10,13,Eksar,1800,16.16666667,Wednesday,No
2024-07-10,14,Eksar,1800,16,Wednesday,No
2024-07-10,15,Eksar,1800,16.55555556,Wednesday,No
2024-07-10,16,Eksar,1800,21.16666667,Wednesday,No
2024-07-10,17,Eksar,1800,20.77777778,Wednesday,No
2024-07-10,18,Eksar,1800,33.38888889,Wednesday,No
2024-07-10,19,Eksar,1800,46.72222222,Wednesday,No
2024-07-10,20,Eksar,1800,34.33333333,Wednesday,No
2024-07-10,21,Eksar,1800,20.27777778,Wednesday,No
2024-07-10,22,Eksar,1800,10,Wednesday,No
2024-07-10,23,Eksar,1800,2.555555556,Wednesday,No
2024-07-10,5,Borivali (West),1800,0.333333333,Wednesday,No
2024-07-10,6,Borivali (West),1800,12.22222222,Wednesday,No
2024-07-10,7,Borivali (West),1800,36.33333333,Wednesday,No
2024-07-10,8,Borivali (West),1800,60.22222222,Wednesday,No
2024-07-10,9,Borivali (West),1800,86.33333333,Wednesday,No
2024-07-10,10,Borivali (West),1800,66.44444444,Wednesday,No
2024-07-10,11,Borivali (West),1800,44.94444444,Wednesday,No
2024-07-10,12,Borivali (West),1800,46.94444444,Wednesday,No
2024-07-10,13,Borivali (West),1800,35,Wednesday,No
2024-07-10,14,Borivali (West),1800,43.38888889,Wednesday,No
2024-07-10,15,Borivali (West),1800,35.38888889,Wednesday,No
2024-07-10,16,Borivali (West),1800,38.16666667,Wednesday,No
2024-07-10,17,Borivali (West),1800,51.11111111,Wednesday,No
2024-07-10,18,Borivali (West),1800,70.94444444,Wednesday,No
2024-07-10,19,Borivali (West),1800,87.33333333,Wednesday,No
2024-07-10,20,Borivali (West),1800,67.61111111,Wednesday,No
2024-07-10,21,Borivali (West),1800,46.94444444,Wednesday,No
2024-07-10,22,Borivali (West),1800,20.5,Wednesday,No
2024-07-10,23,Borivali (West),1800,5.111111111,Wednesday,No
2024-07-10,5,Shimpoli,1800,0.333333333,Wednesday,No
2024-07-10,6,Shimpoli,1800,6,Wednesday,No
2024-07-10,7,Shimpoli,1800,24.05555556,Wednesday,No
2024-07-10,8,Shimpoli,1800,56.27777778,Wednesday,No
2024-07-10,9,Shimpoli,1800,75.72222222,Wednesday,No
2024-07-10,10,Shimpoli,1800,57.66666667,Wednesday,No
2024-07-10,11,Shimpoli,1800,35.61111111,Wednesday,No
2024-07-10,12,Shimpoli,1800,30.55555556,Wednesday,No
2024-07-10,13,Shimpoli,1800,25.77777778,Wednesday,No
2024-07-10,14,Shimpoli,1800,25.83333333,Wednesday,No
2024-07-10,15,Shimpoli,1800,27.22222222,Wednesday,No
2024-07-10,16,Shimpoli,1800,30.05555556,Wednesday,No
2024-07-10,17,Shimpoli,1800,38.16666667,Wednesday,No
2024-07-10,18,Shimpoli,1800,62.94444444,Wednesday,No
2024-07-10,19,Shimpoli,1800,87,Wednesday,No
2024-07-10,20,Shimpoli,1800,71,Wednesday,No
2024-07-10,21,Shimpoli,1800,46.61111111,Wednesday,No
2024-07-10,22,Shimpoli,1800,20.5,Wednesday,No
2024-07-10,23,Shimpoli,1800,3.833333333,Wednesday,No
2024-07-10,5,Kandivali (West),1800,0.333333333,Wednesday,No
2024-07-10,6,Kandivali (West),1800,9.055555556,Wednesday,No
2024-07-10,7,Kandivali (West),1800,34.55555556,Wednesday,No
2024-07-10,8,Kandivali (West),1800,78.61111111,Wednesday,No
2024-07-10,9,Kandivali (West),1800,117.1666667,Wednesday,No
2024-07-10,10,Kandivali (West),1800,86.38888889,Wednesday,No
2024-07-10,11,Kandivali (West),1800,55.66666667,Wednesday,No
2024-07-10,12,Kandivali (West),1800,49.33333333,Wednesday,No
2024-07-10,13,Kandivali (West),1800,43.22222222,Wednesday,No
2024-07-10,14,Kandivali (West),1800,42.05555556,Wednesday,No
2024-07-10,15,Kandivali (West),1800,41.55555556,Wednesday,No
2024-07-10,16,Kandivali (West),1800,43.72222222,Wednesday,No
2024-07-10,17,Kandivali (West),1800,63.38888889,Wednesday,No
2024-07-10,18,Kandivali (West),1800,104.3888889,Wednesday,No
2024-07-10,19,Kandivali (West),1800,134.8888889,Wednesday,No
2024-07-10,20,Kandivali (West),1800,115.9444444,Wednesday,No
2024-07-10,21,Kandivali (West),1800,65.33333333,Wednesday,No
2024-07-10,22,Kandivali (West),1800,34.16666667,Wednesday,No
2024-07-10,23,Kandivali (West),1800,10.33333333,Wednesday,No
2024-07-10,5,Dahanukarwadi,1800,1.666666667,Wednesday,No
2024-07-10,6,Dahanukarwadi,1800,15.66666667,Wednesday,No
2024-07-10,7,Dahanukarwadi,1800,31.83333333,Wednesday,No
2024-07-10,8,Dahanukarwadi,1800,92.05555556,Wednesday,No
2024-07-10,9,Dahanukarwadi,1800,156.2222222,Wednesday,No
2024-07-10,10,Dahanukarwadi,1800,104.3888889,Wednesday,No
2024-07-10,11,Dahanukarwadi,1800,62.16666667,Wednesday,No
2024-07-10,12,Dahanukarwadi,1800,53.77777778,Wednesday,No
2024-07-10,13,Dahanukarwadi,1800,45.11111111,Wednesday,No
2024-07-10,14,Dahanukarwadi,1800,38.5,Wednesday,No
2024-07-10,15,Dahanukarwadi,1800,40.83333333,Wednesday,No
2024-07-10,16,Dahanukarwadi,1800,49.72222222,Wednesday,No
2024-07-10,17,Dahanukarwadi,1800,64,Wednesday,No
2024-07-10,18,Dahanukarwadi,1800,118.5555556,Wednesday,No
2024-07-10,19,Dahanukarwadi,1800,149.0555556,Wednesday,No
2024-07-10,20,Dahanukarwadi,1800,129.5555556,Wednesday,No
2024-07-10,21,Dahanukarwadi,1800,69.16666667,Wednesday,No
2024-07-10,22,Dahanukarwadi,1800,36.66666667,Wednesday,No
2024-07-10,23,Dahanukarwadi,1800,9.222222222,Wednesday,No
2024-07-10,5,Valnai-Meeth Chowky,1800,0.777777778,Wednesday,No
2024-07-10,6,Valnai-Meeth Chowky,1800,12.61111111,Wednesday,No
2024-07-10,7,Valnai-Meeth Chowky,1800,29.38888889,Wednesday,No
2024-07-10,8,Valnai-Meeth Chowky,1800,59.11111111,Wednesday,No
2024-07-10,9,Valnai-Meeth Chowky,1800,96.38888889,Wednesday,No
2024-07-10,10,Valnai-Meeth Chowky,1800,70.77777778,Wednesday,No
2024-07-10,11,Valnai-Meeth Chowky,1800,42.38888889,Wednesday,No
2024-07-10,12,Valnai-Meeth Chowky,1800,43.11111111,Wednesday,No
2024-07-10,13,Valnai-Meeth Chowky,1800,34,Wednesday,No
2024-07-10,14,Valnai-Meeth Chowky,1800,38.33333333,Wednesday,No
2024-07-10,15,Valnai-Meeth Chowky,1800,35.11111111,Wednesday,No
2024-07-10,16,Valnai-Meeth Chowky,1800,37.27777778,Wednesday,No
2024-07-10,17,Valnai-Meeth Chowky,1800,44.22222222,Wednesday,No
2024-07-10,18,Valnai-Meeth Chowky,1800,72.33333333,Wednesday,No
2024-07-10,19,Valnai-Meeth Chowky,1800,101.1666667,Wednesday,No
2024-07-10,20,Valnai-Meeth Chowky,1800,87.88888889,Wednesday,No
2024-07-10,21,Valnai-Meeth Chowky,1800,56.72222222,Wednesday,No
2024-07-10,22,Valnai-Meeth Chowky,1800,34.77777778,Wednesday,No
2024-07-10,23,Valnai-Meeth Chowky,1800,3.888888889,Wednesday,No
2024-07-10,5,Malad (West),1800,0.277777778,Wednesday,No
2024-07-10,6,Malad (West),1800,7.333333333,Wednesday,No
2024-07-10,7,Malad (West),1800,19.33333333,Wednesday,No
2024-07-10,8,Malad (West),1800,67.61111111,Wednesday,No
2024-07-10,9,Malad (West),1800,140.6111111,Wednesday,No
2024-07-10,10,Malad (West),1800,113.6111111,Wednesday,No
2024-07-10,11,Malad (West),1800,69.55555556,Wednesday,No
2024-07-10,12,Malad (West),1800,59.72222222,Wednesday,No
2024-07-10,13,Malad (West),1800,57.27777778,Wednesday,No
2024-07-10,14,Malad (West),1800,59.61111111,Wednesday,No
2024-07-10,15,Malad (West),1800,54.22222222,Wednesday,No
2024-07-10,16,Malad (West),1800,67.94444444,Wednesday,No
2024-07-10,17,Malad (West),1800,84.38888889,Wednesday,No
2024-07-10,18,Malad (West),1800,153.4444444,Wednesday,No
2024-07-10,19,Malad (West),1800,196.9444444,Wednesday,No
2024-07-10,20,Malad (West),1800,133.6111111,Wednesday,No
2024-07-10,21,Malad (West),1800,70.38888889,Wednesday,No
2024-07-10,22,Malad (West),1800,38.16666667,Wednesday,No
2024-07-10,23,Malad (West),1800,4.333333333,Wednesday,No
2024-07-10,5,Lower Malad,1800,0.388888889,Wednesday,No
2024-07-10,6,Lower Malad,1800,10.05555556,Wednesday,No
2024-07-10,7,Lower Malad,1800,18.94444444,Wednesday,No
2024-07-10,8,Lower Malad,1800,33.22222222,Wednesday,No
2024-07-10,9,Lower Malad,1800,76.33333333,Wednesday,No
2024-07-10,10,Lower Malad,1800,78.55555556,Wednesday,No
2024-07-10,11,Lower Malad,1800,51.16666667,Wednesday,No
2024-07-10,12,Lower Malad,1800,47.5,Wednesday,No
2024-07-10,13,Lower Malad,1800,39.05555556,Wednesday,No
2024-07-10,14,Lower Malad,1800,38.66666667,Wednesday,No
2024-07-10,15,Lower Malad,1800,40.77777778,Wednesday,No
2024-07-10,16,Lower Malad,1800,48.44444444,Wednesday,No
2024-07-10,17,Lower Malad,1800,62.44444444,Wednesday,No
2024-07-10,18,Lower Malad,1800,96.77777778,Wednesday,No
2024-07-10,19,Lower Malad,1800,109.8333333,Wednesday,No
2024-07-10,20,Lower Malad,1800,88.88888889,Wednesday,No
2024-07-10,21,Lower Malad,1800,56,Wednesday,No
2024-07-10,22,Lower Malad,1800,25.55555556,Wednesday,No
2024-07-10,23,Lower Malad,1800,3.222222222,Wednesday,No
2024-07-10,5,Bangur Nagar,1800,0.222222222,Wednesday,No
2024-07-10,6,Bangur Nagar,1800,5.944444444,Wednesday,No
2024-07-10,7,Bangur Nagar,1800,11.66666667,Wednesday,No
2024-07-10,8,Bangur Nagar,1800,25.94444444,Wednesday,No
2024-07-10,9,Bangur Nagar,1800,56.16666667,Wednesday,No
2024-07-10,10,Bangur Nagar,1800,52.94444444,Wednesday,No
2024-07-10,11,Bangur Nagar,1800,32.61111111,Wednesday,No
2024-07-10,12,Bangur Nagar,1800,30.16666667,Wednesday,No
2024-07-10,13,Bangur Nagar,1800,24.88888889,Wednesday,No
2024-07-10,14,Bangur Nagar,1800,27.05555556,Wednesday,No
2024-07-10,15,Bangur Nagar,1800,27.33333333,Wednesday,No
2024-07-10,16,Bangur Nagar,1800,25.05555556,Wednesday,No
2024-07-10,17,Bangur Nagar,1800,36.44444444,Wednesday,No
2024-07-10,18,Bangur Nagar,1800,61.72222222,Wednesday,No
2024-07-10,19,Bangur Nagar,1800,75.33333333,Wednesday,No
2024-07-10,20,Bangur Nagar,1800,64.72222222,Wednesday,No
2024-07-10,21,Bangur Nagar,1800,35.83333333,Wednesday,No
2024-07-10,22,Bangur Nagar,1800,19.83333333,Wednesday,No
2024-07-10,23,Bangur Nagar,1800,1.611111111,Wednesday,No
2024-07-10,5,Goregaon (West),1800,0.277777778,Wednesday,No
2024-07-10,6,Goregaon (West),1800,2.888888889,Wednesday,No
2024-07-10,7,Goregaon (West),1800,8.888888889,Wednesday,No
2024-07-10,8,Goregaon (West),1800,17.27777778,Wednesday,No
2024-07-10,9,Goregaon (West),1800,33.66666667,Wednesday,No
2024-07-10,10,Goregaon (West),1800,32.27777778,Wednesday,No
2024-07-10,11,Goregaon (West),1800,20.27777778,Wednesday,No
2024-07-10,12,Goregaon (West),1800,15.61111111,Wednesday,No
2024-07-10,13,Goregaon (West),1800,17.33333333,Wednesday,No
2024-07-10,14,Goregaon (West),1800,14.44444444,Wednesday,No
2024-07-10,15,Goregaon (West),1800,15.05555556,Wednesday,No
2024-07-10,16,Goregaon (West),1800,16.55555556,Wednesday,No
2024-07-10,17,Goregaon (West),1800,21.11111111,Wednesday,No
2024-07-10,18,Goregaon (West),1800,33.5,Wednesday,No
2024-07-10,19,Goregaon (West),1800,43.61111111,Wednesday,No
2024-07-10,20,Goregaon (West),1800,35.16666667,Wednesday,No
2024-07-10,21,Goregaon (West),1800,24.05555556,Wednesday,No
2024-07-10,22,Goregaon (West),1800,14.55555556,Wednesday,No
2024-07-10,23,Goregaon (West),1800,1.277777778,Wednesday,No
2024-07-10,5,Oshiwara,1800,0.055555556,Wednesday,No
2024-07-10,6,Oshiwara,1800,4.611111111,Wednesday,No
2024-07-10,7,Oshiwara,1800,5.666666667,Wednesday,No
2024-07-10,8,Oshiwara,1800,18.77777778,Wednesday,No
2024-07-10,9,Oshiwara,1800,40.77777778,Wednesday,No
2024-07-10,10,Oshiwara,1800,38.77777778,Wednesday,No
2024-07-10,11,Oshiwara,1800,25,Wednesday,No
2024-07-10,12,Oshiwara,1800,21.83333333,Wednesday,No
2024-07-10,13,Oshiwara,1800,24.94444444,Wednesday,No
2024-07-10,14,Oshiwara,1800,15.94444444,Wednesday,No
2024-07-10,15,Oshiwara,1800,19.33333333,Wednesday,No
2024-07-10,16,Oshiwara,1800,19.88888889,Wednesday,No
2024-07-10,17,Oshiwara,1800,24.38888889,Wednesday,No
2024-07-10,18,Oshiwara,1800,41.77777778,Wednesday,No
2024-07-10,19,Oshiwara,1800,52.72222222,Wednesday,No
2024-07-10,20,Oshiwara,1800,41.44444444,Wednesday,No
2024-07-10,21,Oshiwara,1800,23.72222222,Wednesday,No
2024-07-10,22,Oshiwara,1800,14.5,Wednesday,No
2024-07-10,23,Oshiwara,1800,1,Wednesday,No
2024-07-10,5,Lower Oshiwara,1800,0.111111111,Wednesday,No
2024-07-10,6,Lower Oshiwara,1800,3.222222222,Wednesday,No
2024-07-10,7,Lower Oshiwara,1800,10.77777778,Wednesday,No
2024-07-10,8,Lower Oshiwara,1800,34.27777778,Wednesday,No
2024-07-10,9,Lower Oshiwara,1800,109.1111111,Wednesday,No
2024-07-10,10,Lower Oshiwara,1800,147.7777778,Wednesday,No
2024-07-10,11,Lower Oshiwara,1800,86.66666667,Wednesday,No
2024-07-10,12,Lower Oshiwara,1800,55.11111111,Wednesday,No
2024-07-10,13,Lower Oshiwara,1800,44.88888889,Wednesday,No
2024-07-10,14,Lower Oshiwara,1800,40.33333333,Wednesday,No
2024-07-10,15,Lower Oshiwara,1800,47.5,Wednesday,No
2024-07-10,16,Lower Oshiwara,1800,48.88888889,Wednesday,No
2024-07-10,17,Lower Oshiwara,1800,70.88888889,Wednesday,No
